,Amount,Count,Cycle,Destination,Party,RealCode
576,0.0,0,2004,Cmte,D,b
1194,0.0,0,2004,Cand,I,m
577,0.0,0,2004,Cand,D,b
579,0.0,0,2004,Cand,I,b
580,0.0,0,2004,Cmte,L,b
581,0.0,0,2004,Cand,L,b
582,0.0,0,2004,Cmte,3,b
583,0.0,0,2004,Cand,3,b
584,0.0,0,2004,Cmte,R,b
578,0.0,0,2004,Cmte,I,b
1191,0.0,0,2004,Cmte,D,m
1108,0.0,0,2004,Cmte, ,j
1110,0.0,0,2004,Cmte,D,j
570,1250.0,5,2004,Cmte,R,g
569,2500.0,6,2004,Cand,R,g
568,1500.0,3,2004,Cand,D,g
567,10150.0,11,2004,Cmte,R,f
566,700.0,2,2004,Cmte,D,f
565,611.0,1,2004,Cand,U,Z
564,1096321.0,1633,2004,Cmte,R,Z
512,0.0,0,2004,Cand,U,c
502,0.0,0,2004,Cand,D,c
897,0.0,0,2004,Cmte,U,f
503,0.0,0,2004,Cmte,I,c
504,0.0,0,2004,Cand,I,c
505,0.0,0,2004,Cmte,L,c
511,0.0,0,2004,Cmte,U,c
510,0.0,0,2004,Cand,R,c
509,0.0,0,2004,Cmte,R,c
508,0.0,0,2004,Cand,3,c
506,0.0,0,2004,Cand,L,c
507,0.0,0,2004,Cmte,3,c
571,3750.0,11,2004,Cand,D,h
1109,0.0,0,2004,Cand, ,j
572,3675.0,12,2004,Cmte,D,h
574,475.0,2,2004,Cmte,R,h
1111,0.0,0,2004,Cand,D,j
1112,0.0,0,2004,Cmte,I,j
1113,0.0,0,2004,Cand,I,j
1114,0.0,0,2004,Cmte,L,j
1115,0.0,0,2004,Cand,L,j
815,0.0,0,2004,Cand, ,g
578,1000.0,1,2004,Cmte,D,x
1116,0.0,0,2004,Cmte,3,j
1117,0.0,0,2004,Cand,3,j
1118,0.0,0,2004,Cmte,R,j
161,0.0,0,2004,Cand, ,G
1120,0.0,0,2004,Cmte,U,j
1121,0.0,0,2004,Cand,U,j
499,0.0,0,2004,Cmte, ,c
500,0.0,0,2004,Cand, ,c
501,0.0,0,2004,Cmte,D,c
577,500.0,1,2004,Cand,D,x
576,1500.0,2,2004,Cmte,D,k
575,2000.0,2,2004,Cand,D,k
573,200.0,1,2004,Cand,R,h
896,0.0,0,2004,Cand,R,f
162,0.0,0,2004,Cmte,I,G
894,0.0,0,2004,Cmte,3,f
1349,0.0,0,2004,Cand, ,y
1348,0.0,0,2004,Cmte, ,y
746,0.0,0,2004,Cand,U,d
745,0.0,0,2004,Cmte,U,d
744,0.0,0,2004,Cand,R,d
743,0.0,0,2004,Cmte,R,d
742,0.0,0,2004,Cand,3,d
741,0.0,0,2004,Cmte,3,d
740,0.0,0,2004,Cand,L,d
739,0.0,0,2004,Cmte,L,d
738,0.0,0,2004,Cand,I,d
737,0.0,0,2004,Cmte,I,d
736,0.0,0,2004,Cand,D,d
735,0.0,0,2004,Cmte,D,d
734,0.0,0,2004,Cand, ,d
733,0.0,0,2004,Cmte, ,d
1435,0.0,0,2004,Cand,3,x
1436,0.0,0,2004,Cmte,R,x
1437,0.0,0,2004,Cand,R,x
1438,0.0,0,2004,Cmte,U,x
1439,0.0,0,2004,Cand,U,x
1279,0.0,0,2004,Cand,U,t
1278,0.0,0,2004,Cmte,U,t
1350,0.0,0,2004,Cmte,D,y
1351,0.0,0,2004,Cand,D,y
1352,0.0,0,2004,Cmte,I,y
1353,0.0,0,2004,Cand,I,y
814,0.0,0,2004,Cmte, ,g
1428,0.0,0,2004,Cmte, ,x
1429,0.0,0,2004,Cand, ,x
1430,0.0,0,2004,Cmte,I,x
1431,0.0,0,2004,Cand,I,x
1432,0.0,0,2004,Cmte,L,x
1433,0.0,0,2004,Cand,L,x
1434,0.0,0,2004,Cmte,3,x
1361,0.0,0,2004,Cand,U,y
1360,0.0,0,2004,Cmte,U,y
1359,0.0,0,2004,Cand,R,y
1277,0.0,0,2004,Cand,R,t
1358,0.0,0,2004,Cmte,R,y
1356,0.0,0,2004,Cmte,3,y
817,0.0,0,2004,Cmte,I,g
818,0.0,0,2004,Cand,I,g
819,0.0,0,2004,Cmte,L,g
820,0.0,0,2004,Cand,L,g
821,0.0,0,2004,Cmte,3,g
822,0.0,0,2004,Cand,3,g
823,0.0,0,2004,Cmte,U,g
824,0.0,0,2004,Cand,U,g
1355,0.0,0,2004,Cand,L,y
1354,0.0,0,2004,Cmte,L,y
1357,0.0,0,2004,Cand,3,y
1276,0.0,0,2004,Cmte,R,t
1275,0.0,0,2004,Cand,3,t
1274,0.0,0,2004,Cmte,3,t
1506,0.0,0,2004,Cand,I,z
1507,0.0,0,2004,Cmte,L,z
1508,0.0,0,2004,Cand,L,z
1509,0.0,0,2004,Cmte,3,z
1510,0.0,0,2004,Cand,3,z
1511,0.0,0,2004,Cmte,R,z
1512,0.0,0,2004,Cand,R,z
1513,0.0,0,2004,Cmte,U,z
1514,0.0,0,2004,Cand,U,z
1202,0.0,0,2004,Cand,U,m
1201,0.0,0,2004,Cmte,U,m
1505,0.0,0,2004,Cmte,I,z
1200,0.0,0,2004,Cand,R,m
1198,0.0,0,2004,Cand,3,m
1197,0.0,0,2004,Cmte,3,m
1196,0.0,0,2004,Cand,L,m
1195,0.0,0,2004,Cmte,L,m
887,0.0,0,2004,Cmte, ,f
888,0.0,0,2004,Cand, ,f
889,0.0,0,2004,Cand,D,f
890,0.0,0,2004,Cmte,I,f
891,0.0,0,2004,Cand,I,f
892,0.0,0,2004,Cmte,L,f
893,0.0,0,2004,Cand,L,f
1199,0.0,0,2004,Cmte,R,m
895,0.0,0,2004,Cand,3,f
1504,0.0,0,2004,Cand,D,z
1502,0.0,0,2004,Cand, ,z
1273,0.0,0,2004,Cand,L,t
1272,0.0,0,2004,Cmte,L,t
1271,0.0,0,2004,Cand,I,t
1270,0.0,0,2004,Cmte,I,t
1269,0.0,0,2004,Cand,D,t
1268,0.0,0,2004,Cmte,D,t
1267,0.0,0,2004,Cand, ,t
1266,0.0,0,2004,Cmte, ,t
665,0.0,0,2004,Cand,U,e
664,0.0,0,2004,Cmte,U,e
663,0.0,0,2004,Cand,R,e
1503,0.0,0,2004,Cmte,D,z
662,0.0,0,2004,Cmte,R,e
660,0.0,0,2004,Cmte,3,e
659,0.0,0,2004,Cand,L,e
658,0.0,0,2004,Cmte,L,e
657,0.0,0,2004,Cand,I,e
656,0.0,0,2004,Cmte,I,e
655,0.0,0,2004,Cand,D,e
654,0.0,0,2004,Cmte,D,e
653,0.0,0,2004,Cand, ,e
652,0.0,0,2004,Cmte, ,e
561,30485.0,38,2004,Cand,L,Z
1501,0.0,0,2004,Cmte, ,z
661,0.0,0,2004,Cand,3,e
560,21665.0,13,2004,Cand,I,Z
1119,0.0,0,2004,Cand,R,j
558,13072910.0,384,2004,Cand,D,Z
1036,0.0,0,2004,Cand,3,k
1035,0.0,0,2004,Cmte,3,k
1034,0.0,0,2004,Cand,L,k
1033,0.0,0,2004,Cmte,L,k
1032,0.0,0,2004,Cand,I,k
1031,0.0,0,2004,Cmte,I,k
1030,0.0,0,2004,Cand, ,k
492,27886270.0,33424,2004,Cmte,D,H
274,0.0,0,2004,Cand,U,J
273,0.0,0,2004,Cmte,U,J
272,0.0,0,2004,Cand,I,J
271,0.0,0,2004,Cmte,I,J
270,0.0,0,2004,Cand, ,J
269,0.0,0,2004,Cmte, ,J
491,23267206.0,39132,2004,Cand,D,H
490,67141.0,96,2004,Cmte,3,H
489,183329.0,365,2004,Cand,3,H
134,0.0,0,2004,Cmte,U,D
133,0.0,0,2004,Cand,I,D
132,0.0,0,2004,Cmte,I,D
131,0.0,0,2004,Cand, ,D
130,0.0,0,2004,Cmte, ,D
480,93621809.0,49746,2004,Cmte,R,F
1037,0.0,0,2004,Cmte,R,k
481,126153.0,251,2004,Cand,3,G
483,18390850.0,25306,2004,Cand,D,G
484,33635648.0,21303,2004,Cmte,D,G
485,54431.0,118,2004,Cand,L,G
486,97501.0,182,2004,Cmte,L,G
487,17431306.0,18380,2004,Cand,R,G
488,43572616.0,39278,2004,Cmte,R,G
482,63316.0,90,2004,Cmte,3,G
1038,0.0,0,2004,Cand,R,k
102,0.0,0,2004,Cand,U,E
101,0.0,0,2004,Cmte,U,E
497,27120922.0,32904,2004,Cmte,R,H
498,300.0,1,2004,Cand,U,H
499,93535.0,101,2004,Cand,3,J
500,1896.0,5,2004,Cmte,3,J
501,17656032.0,23626,2004,Cand,D,J
502,2647909.0,1298,2004,Cmte,D,J
496,13379014.0,16442,2004,Cand,R,H
503,19325.0,45,2004,Cand,L,J
1040,0.0,0,2004,Cand,U,k
74,0.0,0,2004,Cmte,U,B
73,0.0,0,2004,Cand,I,B
72,0.0,0,2004,Cmte,I,B
71,0.0,0,2004,Cand, ,B
70,0.0,0,2004,Cmte, ,B
1039,0.0,0,2004,Cmte,U,k
135,0.0,0,2004,Cand,U,D
495,75309.0,198,2004,Cmte,L,H
493,750.0,1,2004,Cand,I,H
100,0.0,0,2004,Cand,I,E
99,0.0,0,2004,Cmte,I,E
98,0.0,0,2004,Cand, ,E
97,0.0,0,2004,Cmte, ,E
299,0.0,0,2004,Cmte, ,M
300,0.0,0,2004,Cand, ,M
494,59427.0,116,2004,Cand,L,H
301,0.0,0,2004,Cmte,I,M
303,0.0,0,2004,Cmte,U,M
304,0.0,0,2004,Cand,U,M
969,0.0,0,2004,Cand,U,h
968,0.0,0,2004,Cmte,U,h
559,1308147.0,271,2004,Cmte,D,Z
966,0.0,0,2004,Cmte,3,h
302,0.0,0,2004,Cand,I,M
340,0.0,0,2004,Cmte, ,L
1029,0.0,0,2004,Cmte, ,k
243,0.0,0,2004,Cmte,U,K
451,2503.0,8,2004,Cand,I,C
452,72538.0,124,2004,Cand,L,C
453,102741.0,197,2004,Cmte,L,C
454,5998357.0,5895,2004,Cand,R,C
455,16609555.0,9114,2004,Cmte,R,C
456,34681.0,43,2004,Cand,3,D
457,3223.0,9,2004,Cmte,3,D
458,733968.0,1360,2004,Cand,D,D
189,0.0,0,2004,Cand,U,F
188,0.0,0,2004,Cmte,U,F
187,0.0,0,2004,Cmte,I,F
186,0.0,0,2004,Cand, ,F
185,0.0,0,2004,Cmte, ,F
472,149309.0,247,2004,Cand,3,F
471,12797975.0,6972,2004,Cmte,R,E
470,5216777.0,5008,2004,Cand,R,E
459,981134.0,1138,2004,Cmte,D,D
163,0.0,0,2004,Cand,I,G
164,0.0,0,2004,Cmte,U,G
165,0.0,0,2004,Cand,U,G
160,0.0,0,2004,Cmte, ,G
469,16076.0,30,2004,Cmte,L,E
468,7550.0,18,2004,Cand,L,E
450,30953764.0,17258,2004,Cmte,D,C
467,3466557.0,1756,2004,Cmte,D,E
465,4994.0,15,2004,Cmte,3,E
464,32500.0,60,2004,Cand,3,E
463,1999188.0,1880,2004,Cmte,R,D
462,1051638.0,1331,2004,Cand,R,D
461,13536.0,36,2004,Cmte,L,D
460,8800.0,14,2004,Cand,L,D
466,1438747.0,2006,2004,Cand,D,E
449,16982274.0,23618,2004,Cand,D,C
448,58264.0,79,2004,Cmte,3,C
447,178855.0,265,2004,Cand,3,C
436,3851130.0,4402,2004,Cand,R,A
435,23890.0,27,2004,Cmte,L,A
434,8225.0,15,2004,Cand,L,A
433,2606807.0,1585,2004,Cmte,D,A
432,1336194.0,2010,2004,Cand,D,A
431,11625.0,12,2004,Cmte,3,A
437,8539937.0,8722,2004,Cmte,R,A
430,29100.0,60,2004,Cand,3,A
478,123688.0,180,2004,Cmte,L,F
479,37503012.0,33525,2004,Cand,R,F
239,0.0,0,2004,Cmte, ,K
240,0.0,0,2004,Cand, ,K
241,0.0,0,2004,Cmte,I,K
242,0.0,0,2004,Cand,I,K
477,52189.0,96,2004,Cand,L,F
244,0.0,0,2004,Cand,U,K
438,46667.0,104,2004,Cand,3,B
440,4456083.0,6285,2004,Cand,D,B
446,250.0,1,2004,Cand,U,B
445,21672525.0,19917,2004,Cmte,R,B
444,9930298.0,9797,2004,Cand,R,B
443,20927.0,53,2004,Cmte,L,B
442,11640.0,29,2004,Cand,L,B
473,96362.0,113,2004,Cmte,3,F
439,11798.0,20,2004,Cmte,3,B
474,28089594.0,30598,2004,Cand,D,F
476,200.0,1,2004,Cand,I,F
211,0.0,0,2004,Cmte, ,H
212,0.0,0,2004,Cand, ,H
213,0.0,0,2004,Cmte,I,H
214,0.0,0,2004,Cmte,U,H
441,6219046.0,4718,2004,Cmte,D,B
475,65642453.0,21593,2004,Cmte,D,F
341,0.0,0,2004,Cand, ,L
967,0.0,0,2004,Cand,3,h
343,0.0,0,2004,Cand,I,L
532,200.0,1,2004,Cand,I,T
531,4126615.0,2170,2004,Cmte,D,T
530,2229663.0,3150,2004,Cand,D,T
16,0.0,0,2004,Cmte, ,A
17,0.0,0,2004,Cand, ,A
18,0.0,0,2004,Cmte,I,A
19,0.0,0,2004,Cand,I,A
20,0.0,0,2004,Cmte,U,A
21,0.0,0,2004,Cand,U,A
529,5154.0,13,2004,Cmte,3,T
528,38224.0,57,2004,Cand,3,T
527,13504534.0,8803,2004,Cmte,R,M
406,0.0,0,2004,Cand,U,Y
405,0.0,0,2004,Cmte,U,Y
404,0.0,0,2004,Cmte,I,Y
403,0.0,0,2004,Cand, ,Y
526,4561873.0,4342,2004,Cand,R,M
525,16248.0,35,2004,Cmte,L,M
524,7862.0,24,2004,Cand,L,M
523,4646383.0,1878,2004,Cmte,D,M
522,2140551.0,2550,2004,Cand,D,M
342,0.0,0,2004,Cmte,I,L
521,27444.0,11,2004,Cmte,3,M
520,55425.0,60,2004,Cand,3,M
519,15011.0,29,2004,Cmte,R,L
518,19970.0,25,2004,Cand,R,L
517,737037.0,760,2004,Cmte,D,L
516,993771.0,2094,2004,Cand,D,L
515,500.0,2,2004,Cand,3,L
533,15471.0,33,2004,Cand,L,T
425,0.0,0,2004,Cmte, ,X
426,0.0,0,2004,Cand, ,X
427,0.0,0,2004,Cmte,I,X
557,172694.0,13,2004,Cand,3,Z
556,68188192.0,107221,2004,Cmte,R,Y
555,39763551.0,46070,2004,Cand,R,Y
554,267345.0,580,2004,Cmte,L,Y
553,173172.0,355,2004,Cand,L,Y
552,650.0,3,2004,Cand,I,Y
451,0.0,0,2004,Cmte,U,Z
450,0.0,0,2004,Cmte,3,Z
449,0.0,0,2004,Cmte,I,Z
448,0.0,0,2004,Cand, ,Z
447,0.0,0,2004,Cmte, ,Z
551,40302771.0,50258,2004,Cmte,D,Y
550,41481696.0,64318,2004,Cand,D,Y
549,179060.0,260,2004,Cmte,3,Y
43,0.0,0,2004,Cmte, ,C
548,449085.0,857,2004,Cand,3,Y
546,250.0,1,2004,Cand,U,X
545,59084470.0,90607,2004,Cmte,R,X
544,28718292.0,42439,2004,Cand,R,X
543,193463.0,375,2004,Cmte,L,X
542,116064.0,257,2004,Cand,L,X
541,1200.0,2,2004,Cand,I,X
540,58188532.0,68318,2004,Cmte,D,X
539,31951060.0,55227,2004,Cand,D,X
538,209543.0,297,2004,Cmte,3,X
537,395005.0,718,2004,Cand,3,X
536,14266109.0,10663,2004,Cmte,R,T
535,5872195.0,5736,2004,Cand,R,T
534,25921.0,55,2004,Cmte,L,T
428,0.0,0,2004,Cmte,U,X
547,5500.0,2,2004,Cmte, ,Y
44,0.0,0,2004,Cand, ,C
816,0.0,0,2004,Cmte,D,g
378,0.0,0,2004,Cmte, ,T
510,60991168.0,34182,2004,Cmte,D,K
963,0.0,0,2004,Cand,I,h
962,0.0,0,2004,Cmte,I,h
45,0.0,0,2004,Cmte,I,C
46,0.0,0,2004,Cmte,U,C
47,0.0,0,2004,Cand,U,C
961,0.0,0,2004,Cand, ,h
960,0.0,0,2004,Cmte, ,h
504,898.0,3,2004,Cmte,L,J
514,20084471.0,17571,2004,Cmte,R,K
505,4722501.0,5844,2004,Cand,R,J
513,14039251.0,13692,2004,Cand,R,K
512,11941.0,34,2004,Cmte,L,K
506,986396.0,505,2004,Cmte,R,J
507,105055.0,154,2004,Cand,3,K
508,116467.0,80,2004,Cmte,3,K
509,46449471.0,54280,2004,Cand,D,K
964,0.0,0,2004,Cmte,L,h
965,0.0,0,2004,Cand,L,h
511,2975.0,19,2004,Cand,L,K
348,0.0,0,2004,Cand,U,L
344,0.0,0,2004,Cmte,L,L
345,0.0,0,2004,Cand,L,L
346,0.0,0,2004,Cmte,3,L
379,0.0,0,2004,Cand, ,T
380,0.0,0,2004,Cmte,I,T
382,0.0,0,2004,Cand,U,T
347,0.0,0,2004,Cmte,U,L
381,0.0,0,2004,Cmte,U,T
825,0.0,0,2008,Cmte, ,g
1127,0.0,0,2008,Cmte,L,j
1126,0.0,0,2008,Cand,I,j
1212,0.0,0,2008,Cmte,U,m
1124,0.0,0,2008,Cmte,D,j
1123,0.0,0,2008,Cand, ,j
826,0.0,0,2008,Cand, ,g
1125,0.0,0,2008,Cmte,I,j
827,0.0,0,2008,Cmte,I,g
831,0.0,0,2008,Cmte,3,g
829,0.0,0,2008,Cmte,L,g
830,0.0,0,2008,Cand,L,g
1043,0.0,0,2008,Cand,D,k
1122,0.0,0,2008,Cmte, ,j
832,0.0,0,2008,Cand,3,g
833,0.0,0,2008,Cmte,U,g
834,0.0,0,2008,Cand,U,g
1128,0.0,0,2008,Cand,L,j
1044,0.0,0,2008,Cmte,I,k
828,0.0,0,2008,Cand,I,g
1203,0.0,0,2008,Cmte, ,m
1205,0.0,0,2008,Cmte,I,m
1211,0.0,0,2008,Cand,R,m
1213,0.0,0,2008,Cand,U,m
1042,0.0,0,2008,Cand, ,k
1041,0.0,0,2008,Cmte, ,k
1374,0.0,0,2008,Cand,U,y
1373,0.0,0,2008,Cmte,U,y
1372,0.0,0,2008,Cand,R,y
1371,0.0,0,2008,Cmte,R,y
1370,0.0,0,2008,Cand,3,y
1369,0.0,0,2008,Cmte,3,y
1368,0.0,0,2008,Cand,L,y
1367,0.0,0,2008,Cmte,L,y
1204,0.0,0,2008,Cand, ,m
1366,0.0,0,2008,Cand,I,y
1364,0.0,0,2008,Cmte,D,y
1363,0.0,0,2008,Cand, ,y
1210,0.0,0,2008,Cand,3,m
1362,0.0,0,2008,Cmte, ,y
1209,0.0,0,2008,Cmte,3,m
899,0.0,0,2008,Cmte, ,f
900,0.0,0,2008,Cand, ,f
1208,0.0,0,2008,Cand,L,m
1207,0.0,0,2008,Cmte,L,m
1206,0.0,0,2008,Cand,I,m
901,0.0,0,2008,Cmte,I,f
1365,0.0,0,2008,Cmte,I,y
978,0.0,0,2008,Cmte,U,h
974,0.0,0,2008,Cmte,L,h
971,0.0,0,2008,Cand, ,h
1450,0.0,0,2008,Cand,U,x
1293,0.0,0,2008,Cand,U,t
1292,0.0,0,2008,Cmte,U,t
1291,0.0,0,2008,Cand,R,t
1290,0.0,0,2008,Cmte,R,t
1289,0.0,0,2008,Cand,3,t
1288,0.0,0,2008,Cmte,3,t
1287,0.0,0,2008,Cand,L,t
1286,0.0,0,2008,Cmte,L,t
1285,0.0,0,2008,Cand,I,t
1284,0.0,0,2008,Cmte,I,t
1283,0.0,0,2008,Cand,D,t
1282,0.0,0,2008,Cmte,D,t
1281,0.0,0,2008,Cand, ,t
1449,0.0,0,2008,Cmte,U,x
1280,0.0,0,2008,Cmte, ,t
1525,0.0,0,2008,Cmte,U,z
1524,0.0,0,2008,Cmte,R,z
1523,0.0,0,2008,Cand,3,z
1522,0.0,0,2008,Cmte,3,z
1521,0.0,0,2008,Cand,L,z
1520,0.0,0,2008,Cmte,L,z
1519,0.0,0,2008,Cand,I,z
1518,0.0,0,2008,Cmte,I,z
1517,0.0,0,2008,Cmte,D,z
1516,0.0,0,2008,Cand, ,z
1515,0.0,0,2008,Cmte, ,z
975,0.0,0,2008,Cand,L,h
976,0.0,0,2008,Cmte,3,h
977,0.0,0,2008,Cand,3,h
1526,0.0,0,2008,Cand,U,z
970,0.0,0,2008,Cmte, ,h
1448,0.0,0,2008,Cmte,R,x
1446,0.0,0,2008,Cmte,3,x
972,0.0,0,2008,Cmte,I,h
973,0.0,0,2008,Cand,I,h
979,0.0,0,2008,Cand,U,h
1129,0.0,0,2008,Cmte,3,j
1130,0.0,0,2008,Cand,3,j
1131,0.0,0,2008,Cmte,R,j
1132,0.0,0,2008,Cand,R,j
1133,0.0,0,2008,Cmte,U,j
1134,0.0,0,2008,Cand,U,j
1045,0.0,0,2008,Cand,I,k
1046,0.0,0,2008,Cmte,L,k
1047,0.0,0,2008,Cand,L,k
1048,0.0,0,2008,Cmte,3,k
1049,0.0,0,2008,Cand,3,k
1447,0.0,0,2008,Cand,3,x
908,0.0,0,2008,Cand,U,f
906,0.0,0,2008,Cand,3,f
905,0.0,0,2008,Cmte,3,f
904,0.0,0,2008,Cand,L,f
903,0.0,0,2008,Cmte,L,f
902,0.0,0,2008,Cand,I,f
1050,0.0,0,2008,Cmte,R,k
1051,0.0,0,2008,Cand,R,k
1053,0.0,0,2008,Cand,U,k
1052,0.0,0,2008,Cmte,U,k
1440,0.0,0,2008,Cmte, ,x
1441,0.0,0,2008,Cand, ,x
1442,0.0,0,2008,Cmte,I,x
1443,0.0,0,2008,Cand,I,x
1444,0.0,0,2008,Cmte,L,x
907,0.0,0,2008,Cmte,U,f
1445,0.0,0,2008,Cand,L,x
279,0.0,0,2008,Cmte,U,J
136,0.0,0,2008,Cmte, ,D
77,0.0,0,2008,Cmte,I,B
78,0.0,0,2008,Cand,I,B
79,0.0,0,2008,Cand,U,B
664,12500.0,27,2008,Cand,L,K
103,0.0,0,2008,Cmte, ,E
104,0.0,0,2008,Cand, ,E
105,0.0,0,2008,Cmte,I,E
106,0.0,0,2008,Cand,I,E
107,0.0,0,2008,Cmte,U,E
108,0.0,0,2008,Cand,U,E
663,90940529.0,44824,2008,Cmte,D,K
662,82489757.0,112195,2008,Cand,D,K
661,19947.0,37,2008,Cmte,3,K
137,0.0,0,2008,Cand, ,D
138,0.0,0,2008,Cmte,I,D
76,0.0,0,2008,Cand, ,B
75,0.0,0,2008,Cmte, ,B
665,24890.0,51,2008,Cmte,L,K
666,22676508.0,28237,2008,Cand,R,K
677,5150541.0,7196,2008,Cand,D,M
676,225.0,1,2008,Cmte,3,M
675,37617.0,57,2008,Cand,3,M
674,92807.0,64,2008,Cmte,R,L
673,51892.0,65,2008,Cand,R,L
672,751339.0,799,2008,Cmte,D,L
671,1038723.0,2331,2008,Cand,D,L
139,0.0,0,2008,Cand,I,D
670,450.0,2,2008,Cmte,3,L
668,6614.0,7,2008,Cmte,U,K
667,29875778.0,21319,2008,Cmte,R,K
48,0.0,0,2008,Cmte, ,C
49,0.0,0,2008,Cand, ,C
50,0.0,0,2008,Cmte,I,C
51,0.0,0,2008,Cand,I,C
52,0.0,0,2008,Cand,U,C
669,1600.0,6,2008,Cand,3,L
678,8975093.0,2774,2008,Cmte,D,M
140,0.0,0,2008,Cmte,U,D
660,100965.0,175,2008,Cand,3,K
652,123988.0,216,2008,Cand,3,J
651,1050.0,3,2008,Cmte,U,H
650,37235045.0,35304,2008,Cmte,R,H
245,0.0,0,2008,Cmte, ,K
247,0.0,0,2008,Cmte,I,K
248,0.0,0,2008,Cand,I,K
249,0.0,0,2008,Cand,U,K
649,19509490.0,28781,2008,Cand,R,H
275,0.0,0,2008,Cmte, ,J
276,0.0,0,2008,Cand, ,J
277,0.0,0,2008,Cmte,I,J
278,0.0,0,2008,Cand,I,J
648,79607.0,148,2008,Cmte,L,H
647,47269.0,79,2008,Cand,L,H
646,1200.0,2,2008,Cand,I,H
218,0.0,0,2008,Cand,U,H
217,0.0,0,2008,Cmte,I,H
216,0.0,0,2008,Cand, ,H
215,0.0,0,2008,Cmte, ,H
659,940866.0,506,2008,Cmte,R,J
658,10311080.0,15824,2008,Cand,R,J
657,2215.0,3,2008,Cmte,L,J
166,0.0,0,2008,Cmte, ,G
167,0.0,0,2008,Cand, ,G
168,0.0,0,2008,Cmte,I,G
169,0.0,0,2008,Cand,U,G
141,0.0,0,2008,Cand,U,D
656,27259.0,44,2008,Cand,L,J
190,0.0,0,2008,Cmte, ,F
191,0.0,0,2008,Cand, ,F
192,0.0,0,2008,Cmte,I,F
193,0.0,0,2008,Cand,I,F
194,0.0,0,2008,Cand,U,F
654,29247832.0,43065,2008,Cand,D,J
653,-362.0,11,2008,Cmte,3,J
655,5359222.0,2258,2008,Cmte,D,J
679,11500.0,20,2008,Cand,L,M
680,19772.0,22,2008,Cmte,L,M
681,6521151.0,7233,2008,Cand,R,M
732,8200.0,5,2008,Cand,R,f
731,17750.0,6,2008,Cmte,D,f
730,10400.0,8,2008,Cand,D,f
729,2005.0,3,2008,Cmte,R,c
728,5600.0,11,2008,Cand,R,c
727,3900.0,4,2008,Cmte,D,c
726,16680.0,23,2008,Cand,D,c
725,500.0,1,2008,Cand,R,b
724,10200.0,2,2008,Cmte,D,b
723,750.0,3,2008,Cmte,U,Z
722,70.0,2,2008,Cand,U,Z
721,1725283.0,451,2008,Cmte,R,Z
720,5777442.0,850,2008,Cand,R,Z
719,200.0,1,2008,Cmte,L,Z
718,139909.0,20,2008,Cand,L,Z
733,39945.0,29,2008,Cmte,R,f
734,4100.0,9,2008,Cand,D,g
735,1000.0,4,2008,Cmte,D,g
736,18100.0,16,2008,Cand,R,g
752,-2300.0,1,2008,Cand,R,z
751,3000.0,2,2008,Cand,D,z
750,1000.0,1,2008,Cand,D,y
749,250.0,1,2008,Cand,R,x
748,8150.0,7,2008,Cmte,D,x
747,23150.0,30,2008,Cand,D,x
746,750.0,2,2008,Cmte,R,m
717,87571.0,75,2008,Cand,I,Z
745,5250.0,2,2008,Cmte,D,m
743,500.0,1,2008,Cmte,D,k
742,250.0,1,2008,Cand,D,j
741,250.0,1,2008,Cmte,R,h
740,1000.0,1,2008,Cand,R,h
739,300.0,1,2008,Cmte,D,h
738,1260.0,5,2008,Cand,D,h
